release1,release2,value
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.9,13.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.0,45.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.32,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.32,org.jetbrains.kotlin:kotlin-stdlib-common:1.3.31,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.15.3,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.5,6.0
com.google.code.gson:gson:2.2.4,com.google.code.gson:gson:2.8.6,30.0
com.google.code.gson:gson:2.2.4,com.google.code.gson:gson:1.4,54.0
com.google.code.gson:gson:2.2.4,com.google.code.gson:gson:2.8.9,32.0
javax.servlet:servlet-api:2.5,javax.servlet:servlet-api:2.3,12.0
com.google.code.gson:gson:2.2.4,com.google.code.gson:gson:2.3.1,6.0
com.google.code.gson:gson:2.2.4,com.google.code.gson:gson:2.9.1,33.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.3,54.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.1.2,54.0
org.jetbrains.kotlin:kotlin-stdlib:1.4.0,org.jetbrains.kotlin:kotlin-stdlib:1.3.31,187.0
log4j:log4j:1.2.17,log4j:log4j:1.2.15,68.0
org.springframework.data:spring-data-commons:3.2.3,org.springframework.data:spring-data-commons:3.2.4,2.0
log4j:log4j:1.2.17,log4j:log4j:1.2.12,83.0
org.springframework:spring-web:5.3.9,org.springframework:spring-web:6.0.17,338.0
org.springframework:spring-web:5.3.9,org.springframework:spring-web:5.3.20,18.0
org.springframework:spring-web:5.3.9,org.springframework:spring-web:6.1.5,375.0
org.springframework:spring-web:5.3.9,org.springframework:spring-web:5.3.22,20.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:2.7.14,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:2.7.17,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.0.11,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.0.10,0.0
com.fasterxml.jackson.core:jackson-databind:2.14.3,com.fasterxml.jackson.core:jackson-databind:2.10.5.1,292.0
com.google.guava:guava:11.0.2,com.google.guava:guava:25.0-jre,427.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.2.1,0.0
com.google.guava:guava:11.0.2,com.google.guava:guava:31.1-jre,443.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.2,0.0
com.google.guava:guava:11.0.2,com.google.guava:guava:15.0,291.0
com.fasterxml.jackson.core:jackson-databind:2.14.3,com.fasterxml.jackson.core:jackson-databind:2.13.2.1,80.0
com.google.guava:guava:11.0.2,com.google.guava:guava:20.0,367.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.0.13,0.0
com.google.guava:guava:11.0.2,com.google.guava:guava:16.0.1,303.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.0.12,0.0
com.google.guava:guava:11.0.2,com.google.guava:guava:18.0,310.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.2.0,0.0
com.google.guava:guava:11.0.2,com.google.guava:guava:19.0,326.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.1,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.5,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.2.4,0.0
com.google.guava:guava:11.0.2,com.google.guava:guava:12.0.1,98.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.3,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.6,0.0
commons-io:commons-io:2.4,commons-io:commons-io:2.0.1,22.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.9,0.0
commons-lang:commons-lang:2.6,commons-lang:commons-lang:2.1,61.0
commons-cli:commons-cli:1.2,commons-cli:commons-cli:1.1,13.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.4,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.2.2,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.10,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.2.3,0.0
io.netty:netty-buffer:4.1.43.Final,io.netty:netty-buffer:4.1.108.Final,34.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.0.9,0.0
com.google.guava:guava:31.1-jre,com.google.guava:guava:18.0,679.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.9.20,138.0
org.springframework:spring-messaging:6.0.2,org.springframework:spring-messaging:5.3.4,53.0
com.google.guava:guava:31.1-jre,com.google.guava:guava:25.0-jre,300.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.8,0.0
org.springframework.boot:spring-boot-starter-test:3.0.0,org.springframework.boot:spring-boot-starter-test:3.1.7,0.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.9.22,138.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.9.23,138.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.4.32,373.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.12,49.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.10,49.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:6.0.13,49.0
com.google.guava:guava:31.1-jre,com.google.guava:guava:28.1-jre,239.0
com.fasterxml.jackson.core:jackson-databind:2.14.3,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,169.0
com.google.guava:guava:31.1-jre,com.google.guava:guava:15.0,710.0
com.google.guava:guava:31.1-jre,com.google.guava:guava:23.5-jre,378.0
org.springframework:spring-beans:5.3.31,org.springframework:spring-beans:5.3.20,4.0
org.mongodb:mongodb-driver-reactivestreams:4.6.1,org.mongodb:mongodb-driver-reactivestreams:4.2.3,26.0
org.springframework:spring-beans:5.3.29,org.springframework:spring-beans:5.3.20,3.0
org.mongodb:mongodb-driver-reactivestreams:4.6.1,org.mongodb:mongodb-driver-reactivestreams:4.4.2,18.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.5.31,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.7.22,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.30,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.5.21,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.5.32,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.8.20,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.5.30,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.7.21,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.6.20,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.3.31,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.4.32,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.6.21,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.8.10,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.8.22,0.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.7.10,0.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.36,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.13,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.35,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.11,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.12,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.21,11.0
com.fasterxml.jackson.core:jackson-databind:2.13.5,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,115.0
org.springframework.boot:spring-boot-starter:3.1.10,org.springframework.boot:spring-boot-starter:2.7.14,0.0
org.springframework:spring-core:5.3.31,org.springframework:spring-core:3.0.3.RELEASE,609.0
org.springframework:spring-expression:5.3.29,org.springframework:spring-expression:5.3.22,11.0
org.springframework:spring-expression:5.3.29,org.springframework:spring-expression:5.3.20,11.0
org.jetbrains.kotlin:kotlin-stdlib-common:1.4.0,org.jetbrains.kotlin:kotlin-stdlib-common:1.3.31,0.0
org.springframework:spring-expression:5.3.29,org.springframework:spring-expression:5.2.0.RELEASE,13.0
org.springframework.boot:spring-boot-starter:3.1.10,org.springframework.boot:spring-boot-starter:3.1.1,0.0
commons-net:commons-net:3.1,commons-net:commons-net:3.6,50.0
org.slf4j:slf4j-api:1.7.5,org.slf4j:slf4j-api:1.3.1,20.0
commons-net:commons-net:3.1,commons-net:commons-net:2.2,62.0
org.jetbrains.kotlin:kotlin-stdlib:1.4.0,org.jetbrains.kotlin:kotlin-stdlib:1.3.31,187.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.8.22,96.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.5.21,323.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.7.22,0.0
org.jetbrains.kotlin:kotlin-reflect:1.7.21,org.jetbrains.kotlin:kotlin-reflect:1.5.31,292.0
org.codehaus.woodstox:stax2-api:4.2.1,org.codehaus.woodstox:stax2-api:4.0.0,3.0
org.jetbrains.kotlin:kotlin-stdlib:1.4.0,org.jetbrains.kotlin:kotlin-stdlib:1.3.31,187.0
org.jmolecules:jmolecules-ddd:1.9.0,org.jmolecules:jmolecules-ddd:1.4.0,1.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.20,375.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.22,374.0
org.springframework.hateoas:spring-hateoas:2.2.1,org.springframework.hateoas:spring-hateoas:1.2.4,129.0
org.springframework.hateoas:spring-hateoas:2.2.1,org.springframework.hateoas:spring-hateoas:1.4.4,48.0
io.micrometer:micrometer-core:1.10.2,io.micrometer:micrometer-core:1.10.0,0.0
com.google.code.gson:gson:2.9.1,com.google.code.gson:gson:1.4,72.0
com.google.code.gson:gson:2.9.1,com.google.code.gson:gson:2.3.1,50.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.9.11,927.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.14.4,91.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.12.16,31.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.12.18,5.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.14.9,122.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.12.9,107.0
net.bytebuddy:byte-buddy:1.12.21,net.bytebuddy:byte-buddy:1.12.10,106.0
org.slf4j:slf4j-api:1.5.3,org.slf4j:slf4j-api:1.3.1,17.0
com.fasterxml.jackson.core:jackson-annotations:2.11.2,com.fasterxml.jackson.core:jackson-annotations:2.10.1,0.0
com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.14.3,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.5,6.0
com.fasterxml.jackson.module:jackson-module-kotlin:2.14.1,com.fasterxml.jackson.module:jackson-module-kotlin:2.15.3,8.0
com.fasterxml.jackson.module:jackson-module-kotlin:2.14.1,com.fasterxml.jackson.module:jackson-module-kotlin:2.15.4,8.0
com.fasterxml.jackson.module:jackson-module-kotlin:2.14.1,com.fasterxml.jackson.module:jackson-module-kotlin:2.15.2,8.0
org.slf4j:slf4j-api:2.0.2,org.slf4j:slf4j-api:2.0.11,4.0
org.slf4j:slf4j-api:2.0.2,org.slf4j:slf4j-api:2.0.12,3.0
org.slf4j:slf4j-api:2.0.2,org.slf4j:slf4j-api:1.7.13,34.0
io.micrometer:micrometer-observation:1.10.2,io.micrometer:micrometer-observation:1.10.0,1.0
com.fasterxml.jackson.core:jackson-annotations:2.15.4,com.fasterxml.jackson.core:jackson-annotations:2.13.3,2.0
com.fasterxml.jackson.core:jackson-annotations:2.15.4,com.fasterxml.jackson.core:jackson-annotations:2.14.2,1.0
com.fasterxml.jackson.core:jackson-annotations:2.15.4,com.fasterxml.jackson.core:jackson-annotations:2.10.5,8.0
com.fasterxml.jackson.core:jackson-databind:2.14.1,com.fasterxml.jackson.core:jackson-databind:2.10.5.1,291.0
com.fasterxml.jackson.core:jackson-databind:2.14.1,com.fasterxml.jackson.core:jackson-databind:2.13.2.1,77.0
org.springframework:spring-web:6.0.12,org.springframework:spring-web:5.3.18,375.0
com.fasterxml.jackson.core:jackson-annotations:2.15.4,com.fasterxml.jackson.core:jackson-annotations:2.14.3,1.0
com.fasterxml.jackson.core:jackson-annotations:2.15.4,com.fasterxml.jackson.core:jackson-annotations:2.13.5,2.0
com.fasterxml.jackson.core:jackson-annotations:2.15.4,com.fasterxml.jackson.core:jackson-annotations:2.10.1,8.0
com.fasterxml.jackson.core:jackson-databind:2.14.1,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,166.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.13,49.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.12,49.0
io.projectreactor.tools:blockhound:1.0.6.RELEASE,io.projectreactor.tools:blockhound:1.0.3.RELEASE,254.0
org.apache.logging.log4j:log4j-1.2-api:2.17.2,org.apache.logging.log4j:log4j-1.2-api:2.17.1,85.0
io.netty:netty-buffer:4.1.79.Final,io.netty:netty-buffer:4.1.108.Final,11.0
com.fasterxml.jackson.core:jackson-databind:2.15.4,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,202.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:5.3.20,4.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.32,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.7,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.12,11.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.1.0,54.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:5.3.31,0.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.30,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.33,11.0
org.springframework.boot:spring-boot:3.1.5,org.springframework.boot:spring-boot:2.5.4,256.0
org.springframework.boot:spring-boot:3.1.5,org.springframework.boot:spring-boot:2.4.3,328.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.16,49.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.11,49.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.10,49.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.2,11.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:5.3.4,14.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.4,11.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.15,49.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.9,11.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.14,49.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:2.0.3,11.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.17,49.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.5,47.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.1.4,55.0
org.springframework:spring-tx:6.1.5,org.springframework:spring-tx:5.3.22,51.0
com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.15.4,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.5,6.0
com.fasterxml.jackson.module:jackson-module-parameter-names:2.15.4,com.fasterxml.jackson.module:jackson-module-parameter-names:2.15.2,0.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.0,45.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.18,49.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.1.1,54.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.0.2,45.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:5.3.9,13.0
com.fasterxml.jackson.core:jackson-databind:2.15.4,com.fasterxml.jackson.core:jackson-databind:2.13.2.1,121.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.1.5,55.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.1.3,54.0
org.springframework:spring-beans:5.3.30,org.springframework:spring-beans:6.1.2,54.0
commons-collections:commons-collections:3.2.1,commons-collections:commons-collections:3.2,6.0
com.fasterxml.jackson.core:jackson-databind:2.15.4,com.fasterxml.jackson.core:jackson-databind:2.10.5.1,309.0
org.slf4j:slf4j-api:1.7.30,org.slf4j:slf4j-api:1.7.13,11.0
commons-lang:commons-lang:2.4,commons-lang:commons-lang:2.1,52.0
org.eclipse.jetty:jetty-io:9.4.49.v20220914,org.eclipse.jetty:jetty-io:9.4.54.v20240208,0.0
org.eclipse.jetty:jetty-io:9.4.49.v20220914,org.eclipse.jetty:jetty-io:9.4.53.v20231009,0.0
org.eclipse.jetty:jetty-io:9.4.49.v20220914,org.eclipse.jetty:jetty-io:9.4.51.v20230217,0.0
com.fasterxml.jackson.core:jackson-annotations:2.11.2,com.fasterxml.jackson.core:jackson-annotations:2.10.5,0.0
org.springframework.boot:spring-boot:3.1.4,org.springframework.boot:spring-boot:2.5.4,253.0
org.springframework.boot:spring-boot:3.1.4,org.springframework.boot:spring-boot:2.4.3,325.0
org.springframework:spring-web:6.0.18,org.springframework:spring-web:5.3.22,380.0
org.springframework:spring-web:6.0.18,org.springframework:spring-web:5.3.20,381.0
com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.15.4,com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.5,6.0
org.springframework.boot:spring-boot:3.1.4,org.springframework.boot:spring-boot:2.5.12,247.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.7,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.6,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.25,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.6.1,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.6.4,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.5.3,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.26,11.0
org.springframework.boot:spring-boot:3.1.5,org.springframework.boot:spring-boot:2.5.12,250.0
org.springframework:spring-web:6.0.18,org.springframework:spring-web:5.3.18,381.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.6.6,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.28,11.0
org.slf4j:slf4j-api:1.3.1,org.slf4j:slf4j-api:1.7.5,11.0
org.springframework:spring-core:5.3.30,org.springframework:spring-core:3.0.3.RELEASE,609.0
org.springframework:spring-beans:6.0.10,org.springframework:spring-beans:5.3.20,82.0
org.springframework:spring-core:6.0.10,org.springframework:spring-core:6.0.0,30.0
org.springframework:spring-core:6.0.10,org.springframework:spring-core:3.0.3.RELEASE,726.0
io.micrometer:micrometer-observation:1.10.8,io.micrometer:micrometer-observation:1.12.3,10.0
io.micrometer:micrometer-observation:1.10.8,io.micrometer:micrometer-observation:1.11.2,5.0
io.micrometer:micrometer-observation:1.10.8,io.micrometer:micrometer-observation:1.12.0,10.0
